X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,ENGLISH_NAME,ADDRESS_LINE_1,ADDRESS_LINE_2,COMMUNITY,POSTAL_CODE,OBJECTID
-79.9291406,46.366562,321014436,6707156,Rx Drug Mart #5010,228 King Street,,Sturgeon Falls,P2B1R9,2340289
-79.9285947,46.3664499,321015548,8176074,Sturgeon Falls Life Care Pharm,77 Front Street,,Sturgeon Falls,P2B2H2,2298145
-79.9085156,46.3660747,321014815,7193798,Loblaw Pharmacy #4230,12035 Highway #17,,Sturgeon Falls,P2B2S6,2313201
-79.9125122,46.365462,321012671,37908,Northern Lights Remedy's Rx,1-12006 Highway 17 East,,Sturgeon Falls,P2B3K8,2381985
-80.416233,46.3620476,321014509,6805834,Pharmacie St Charles Pharmacy,1 Kings Street East,,St Charles,P0M2W0,2266049
-79.499179,46.3355052,321014276,6463953,North Bay Regional Pharmacy,50 College Drive,Po Box 2500,North Bay,P1B5A4,2442641
-79.4690554,46.3327881,321014980,7417878,Shopper's Drug Mart #1247,66 Josephine Street,,North Bay,P1B0A7,2270577
-79.465496,46.3321816,321012714,3900755,North Bay Guardian Pharmacy,1950 Algonquin Avenue,,North Bay,P1B4Z2,2387745
-79.4649824,46.3283875,321013568,5399954,Northern Shores Pharmacy,10 Maplewood Avenue,,North Bay,P1B5H2,2269233
-79.4665625,46.3265725,321013287,4965737,Dean's Pharmasave #747,1221 Algonquin Avenue,,North Bay,P1B4Y3,2344881
-79.4323685,46.3227111,321015098,7562434,Robinson's Pharmasave,2547 Trout Lake Road,,North Bay,P1B7S8,2288129
-78.7061015,46.318093,321016012,8724115,Mattawa Pharmacy,300 Main Street,Po Box 429,Mattawa,P0H1V0,2403841
-79.4422384,46.3176317,321011846,1744615,Loblaw Pharmacy #4096,1 Laurentian Avenue,,North Bay,P1B9P2,2278305
-79.4447754,46.3172028,321016818,9524115,Shoppers Drug Mart #665,2025 Cassells Street,,North Bay,P1B4E1,2274801
-79.4406592,46.3146239,321011539,119017,Wal-Mart Pharmacy,1500 Fisher Street,,North Bay,P1B2H3,2341329
-79.4624184,46.3113455,321013032,4493195,Canadian Add. Treatm. Phcy. Lp,456 Ferguson Street,,North Bay,P1B1X4,2321985
-79.4478545,46.3110441,321013901,5948111,Rexall #34,1205 Fisher Street,,North Bay,P1B2H2,2287969
-79.4649744,46.3109419,321016004,8716231,Medical Pharmacy,133 Main Street West,,North Bay,P1B2T6,2282193
-79.464441,46.3106473,321014385,6623111,Harris Guardian Pharmacy,111 Main Street West,,North Bay,P1B2T6,2384497
-79.4632813,46.3098951,321013820,5804757,North Bay Life Care Pharmacy,142 Main Street East,,North Bay,P1B1A8,2398001
-79.4623661,46.3083251,321012429,3286358,Kalvin Brown Pharmasave,239 Main Street East,,North Bay,P1B1B2,2418945
-83.7872255,46.3013494,321013204,4814151,Pharmasave Central Algoma Phcy,9242 Highway 17 East,,Bruce Mines,P0R1C0,2432353
-79.4551363,46.294953,321013014,4460755,Phil's Lakeshore Pharmacy IDA,41 Lakeshore Drive,,North Bay,P1A2A1,2263361
-84.0351427,46.2933393,321012318,3020135,Mackay's Island Pharmacy,1186 Richards Street,,Richards Landing,P0R1J0,2356289
-79.448884,46.2838128,321011801,1635154,Shoppers Drug Mart #664,276 Lakeshore Drive,,North Bay,P1A2C2,2396705
-79.4457224,46.2790749,321012517,3473315,Metro Pharmacy #599,390 Lakeshore Drive,,North Bay,P1A2C7,2393553
-79.4433883,46.273218,321015349,7927112,Marshall Park Pharmacy,104-524 Lakeshore Drive,,North Bay,P1A2E4,2279217
-81.7716441,46.2654322,321012892,4243599,Robinsons Pharmasave,119 Tudhope Street,,Espanola,P5E1S6,2308961
-83.5568496,46.2556281,321016991,963176,Main Street Pharmacy,155 Main Street,,Thessalon,P0R1L0,2293857
-81.7832549,46.2500683,321012387,3181719,Espanola Clinic Pharmacy,801 Mckinnon Drive,,Espanola,P5E1R4,2309057
-81.7569914,46.2486488,321016798,9514830,Remedy's Rx,111-800 Centre Street,,Espanola,P5E1J3,2325361
-81.7595938,46.2468879,321014785,716130,The Drugstore Pharmacy #4091,745 Centre Street,,Espanola,P5E1S8,2312801
-79.1438849,46.2311429,321016288,9044839,Bonfield Pharmacy,105 Landon Street,,Bonfield,P0H1E0,2277969
-79.3655787,46.2232199,321012459,3336072,Callander IDA Pharmacy,93 Main Street North,Po Box 412,Callander,P0H1H0,2435969
-82.075821,46.2128433,321013193,4788135,Pharmasave,180 Sauble Street East,,Massey,P0P1P0,2326561
-79.2627628,46.2064221,321016487,9214673,East Ferris Pharmacy,1-649 Astorville Road,,Astorville,P0H1B0,2301393
-82.9540768,46.1866249,321016319,9067797,Mitchell Pharmacy,27 Woodward Avenue,Po Box 1180,Blind River,P0R1B0,2281409
-80.4314693,46.1346252,321012090,2427555,Pharmacie Noelville Pharmacy,20 St David North,,Noelville,P0M2W0,2372849
-80.62589,46.1061669,321015044,7497675,Pharmacie Alban Pharmacy,101-24 Delamere Road,Po Box 100,Alban,P0M1A0,2390929
-77.4885402,46.1014853,321014394,6635796,Rx Drug Mart,11 Champlain Street,,Deep River,K0J1P0,2292129
-77.4886471,46.1005729,321015332,7900435,Deep River's Pharmacy,25 Champlain Street,,Deep River,K0J1P0,2287265
-77.4870557,46.09995,321012734,3942791,Cahoon's Pharmacy,95 Deep River Road,,Deep River,K0J1P0,2310097
-79.3605684,46.0811507,321013885,5929356,Powassan Drug Mart,496 Main Street,Po Box 88,Powassan,P0H1Z0,2295201
-79.3611744,46.0807606,321012460,3338953,Clements IDA Pharmacy,497 Main Street,Po Box 177,Powassan,P0H1Z0,2378017
-81.9226705,45.9778349,321014590,6932117,Little Current Guardian Pharm,41 Meredith Street East,,Little Current,P0P1K0,2399249
-82.4646561,45.91725,321012852,4171915,Central Pharmacy,45 Meredith Street,,Gore Bay,P0P1H0,2340801
-82.464573,45.9169295,321017114,9711957,Robertson's Drug Store,39 Meredith Street,Po Box 344,Gore Bay,P0P1H0,2341441
-77.2821047,45.8989369,321013932,5994631,Rexall,1011 Victoria Street,,Petawawa,K8H2E2,2285041
-77.2819622,45.8976128,321013535,5353351,Mulvihill Drug Mart,3419 Petawawa Boulevard,,Petawawa,K8H1X4,2374689
-77.2636882,45.8904968,321012206,2753238,Shoppers Drug Mart #1252,25 Civic Centre Road,,Petawawa,K8H0B1,2369713
-79.378011,45.8389905,321015710,8374476,South River Pharmacy,311 Highway 124,,South River,P0A1X0,2417857
-77.1474275,45.8333957,321016403,9142858,Mulvihill Drug Mart,1231 Pembroke Street West,,Pembroke,K8A5R3,2286433
-77.1059395,45.8277878,321013536,5354314,Mulvihill Drug Mart,315 Pembroke Street East,,Pembroke,K8A3K2,2350737
-77.109473,45.8274317,321013933,5994953,Rexall,215 Pembroke Street East,,Pembroke,K8A3J8,2438913
-77.0917443,45.8269245,321012653,3747912,Shoppers Drug Mart #1331,811 Pembroke Street East,,Pembroke,K8A3M3,2436817
-77.1156406,45.8256692,321013842,5845838,Rowan Drugs,115 Pembroke Street West,,Pembroke,K8A5M7,2356113
-77.0844559,45.8208913,321014033,6116437,Rexall,1100 Pembroke Street East,,Pembroke,K8A6Y7,2368609
-77.0794305,45.8197153,321012611,3668837,Wal-Mart Pharmacy,1108 Pembroke Street East,,Pembroke,K8A7R4,2261521
-77.1053889,45.813736,321014704,7053895,Mulvihill Drug Mart,201 Deacon Street,,Pembroke,K8A2J6,2349265
-82.1575521,45.8109692,321015436,8046474,Sweetgrass Phcy & Compounding,5-404 Highway 551,Po Box 361,M'Chigeeng,P0P1G0,2415185
-81.7281275,45.7992575,321014794,7176931,Mnis IDA Pharmacy,2098E Wikwemikong Way,,Wikwemikong,P0P2J0,2390721
-79.3897231,45.7713328,321012302,2996137,Sundridge Pharmacy,107 Main Street,,Sundridge,P0A1Z0,2354417
-81.8064638,45.7433703,321014605,6945238,Manitowaning Pharmacy,147 Arthur Street,,Manitowaning,P0P1N0,2417729
-76.8597802,45.7357976,321014902,7302359,Beach-West Pharmacy,1858 Beachburg Road,,Beachburg,K0J1C0,2427505
-82.1678496,45.7315477,321014610,6950356,Mindemoya Medical Pharmacy,11 Yonge Street Box 167,,Mindemoya,P0P1S0,2264273
-76.8859334,45.6266583,321017201,9767111,Conway's Pharmacy,60 Main Street,Po Box 156,Cobden,K0J1K0,2309425
-79.4042787,45.6170708,321012691,3841631,Arnica Medical Pharmacy,162 Huston Street,,Burk's Falls,P0A1C0,2430545
-74.696973,45.6104892,321016739,9433990,Pharmacie L'Orignal,1002 County Road 17,,L'Orignal,K0B1K0,2352417
-74.6080916,45.6097095,321014736,7101,Pharmaplus Pharmacy,104-250 Main Street East,,Hawkesbury,K6A1A5,2361777
-74.6090815,45.6096504,321016775,9482632,Hawkesbury Medical Pharmacy,214 Main Street East,,Hawkesbury,K6A1A5,2261681
-74.611642,45.6093289,321016021,8733392,Pharmacie Jean Coutu Pharmacy,80 Main Street East,,Hawkesbury,K6A1A3,2381713
-74.6087966,45.5986401,321016027,8743112,Jean Coutu Sante #484,1062 Ghislain Street,,Hawkesbury,K6A3B2,2410641
-74.6118347,45.5978342,321015660,8315593,Shoppers Drug Mart #1259,400 Spence Avenue,,Hawkesbury,K6A2Y3,2332929
-74.6008354,45.5955728,321015755,8426198,Pharmasave,16-1010 Spence Avenue,,Hawkesbury,K6A3H9,2399489
-74.6038135,45.5935342,321012357,3123471,Wal-Mart Pharmacy,1550 Cameron Streeet,,Hawkesbury,K6A3S5,2375809
-74.6017081,45.5932817,321014499,6791876,Drugstore Pharmacy #4223,1560 Cameron Street,,Hawkesbury,K6A3S5,2324881
-77.2440514,45.5808212,321014715,7068558,Golden Lake Pharmasave,11188 Highway #60,,Golden Lake,K0J1X0,2317057
-77.2517714,45.5758819,321017188,9759111,Conways Pharmacy,1643 Mishomis Inamo,,Pikwakanagan,K0J1X0,2329025
-78.6814939,45.5702738,321014992,7434190,Pharmasave Dorset Village Phcy,1103 Main Street,,Algonquin Highlands,P0A1E0,2280961
-75.1246438,45.5679679,321015378,7969558,Pharmacie Wendover,8-3184 Avenue Du Quai,,Wendover,K0A3K0,2316673
-74.88227,45.5578229,321015944,86463,Pharmacie IDA Alfred,377 St Philippe Street,Po Box 400,Alfred,K0B1A0,2375505
-74.8877016,45.5568418,321013743,5694117,Pharmacie Alfred,542 St Philippe Street Cp 324,,Alfred,K0B1A0,2403809
-77.4150794,45.5546711,321016395,9136918,Killaloe Village Pharmacy,7 Lake Street,,Killaloe,K0J2A0,2391313
-75.2945713,45.5466638,321017119,9716293,Pharmacie Jean Coutu,2246 Laurier Street,,Rockland,K4K1L4,2391425
-75.3026634,45.5451658,321016837,9532758,Rockland Pharmasave,2-2736 Chamberland Street,,Rockland,K4K0B2,2259969
-75.3017313,45.5421081,321015888,8569033,Rockland Pharmacy,2768 Laurier Street,,Rockland,K4K1K6,2303537
-75.2989076,45.541399,321013048,4527550,Drug Store Pharmacy #4117,2737 Laurier Street,,Rockland,K4K1A3,2426465
-75.3006959,45.5405046,321011906,1932877,Shoppers Drug Mart #1245,2755 Laurier Street,,Rockland,K4K1A3,2399153
-74.9876653,45.5404102,321012663,377416,Pharmacie Plantagenet,181 Old Highway 17,,Plantagenet,K0B1L0,2304161
-77.100867,45.5394251,321017187,9758675,Conway's Pharmacy,251 Bridge Street,Po Box 729,Eganville,K0J1T0,2437873
-75.3058849,45.5321083,321014618,695750,Wal-Mart Pharmacy,3001 Richeliue Street,,Rockland,K4K0B5,2315089
-74.6514265,45.5192969,321011938,2021519,Vankleekhill Pharmacy,28 Main Street,,Vankleekhill,K0B1R0,2259057
-75.2146032,45.507519,321015575,8209351,Clarence Creek Pharmacy,1922 Labonte Street,Po Box 129,Clarence Creek,K0A1N0,2399217
-78.2375431,45.4929682,321014417,6679310,Whitney Pharmacy,29542 Highway 60,,Whitney,K0J2M0,2377345
-75.4852785,45.4888626,321015775,8451150,Taylor Creek Pharmacy,570 Lacolle Way,,Orleans,K4A0N9,2301889
-77.6791769,45.4888273,321017127,9720910,Lorraine's Pharmasave,19566 Opeongo Line,Po Box 550,Barrys Bay,K0J1B0,2316385
-76.0771026,45.4842954,321015686,8346319,Constance Bay Pharmacy,179 Constance Bay Road,,Woodlawn,K0A3M0,2443697
-75.5275994,45.4819494,321016728,9423750,Orleans Wood Pharmasave,7766 Jean D'Arc Boulevard North,,Orleans,K1C2R5,2271009
-75.474538,45.481947,321015794,8472397,Crown Pointe Pharmacy,13-900 Watters Road,,Orleans,K4A0B4,2443665
-75.536892,45.4799423,321017176,9748437,Shoppers Drug Mart #630,6491 Jeanne D'Arc Boulevard,,Orleans,K1C2R1,2427601
-76.6557407,45.479607,321015616,82591,Wal-Mart Pharmacy,980 O'Brien Road Rural Route 1,,Renfrew,K7V3Z4,2446369
-75.5118053,45.478985,321012483,3384670,Pharmacie Centrum Pharmacy Inc,210 Centrum Boulevard Suite 107,,Orleans,K1E3V7,2267937
-75.5175688,45.4780368,321014160,6286672,Rexall #8151,0160-110 Place D'Orleans Drive,,Orleans,K1C2L9,2416257
-75.4985219,45.4774307,321016137,8870670,Tompkins IDA Pharmacy,2-385 Tompkins Avenue,,Orleans,K1E3H4,2394481
-76.6604594,45.4769478,321015140,7612130,Drug Store Pharmacy #4257,680 O'Brien Road,,Renfrew,K7V3Z4,2421649
-75.5228416,45.47649,321014887,7279170,Loblaw Pharmacy,1226 Place D'Orléans Drive,,Gloucester,K1C1L2,2403377
-75.5164769,45.4750901,321017230,9782791,Shoppers Drug Mart #1230,2954 St Joseph Boulevard,,Orleans,K1C1G7,2330881
-75.5215599,45.472307,321016314,9065557,Orleans Community Pharmacy,100-2746 St Joseph Boulevard,,Orleans,K1C1G5,2426753
-75.5237186,45.4722675,321016430,9165510,Pharmacie Jean Coutu Pharmacy,2701 St Joseph Boulevard,,Orleans,K1C1G4,2350033
-76.6838188,45.4715391,321012531,3495710,Aikenhead's Drug Store Ltd,226 Raglan Street South,,Renfrew,K7V1R1,2306353
-75.5257011,45.4710979,321014367,65985,St. Joseph Pharmacy,102-2555 St. Joseph Boulevard,,Orleans,K1C1S6,2440513
-76.6812416,45.4699871,321013936,5999752,Rexall,339 Raglan Street South,,Renfrew,K7V1R6,2271121
-75.4553138,45.4697639,321012888,424071,Sobeys Pharmacy,5150 Innes Road,,Orleans,K4A0G4,2272129
-75.4920198,45.4691126,321014892,7291156,Shoppers Drug Mart #632,1675 Tenth Line Road,,Orleans,K1E3P6,2272273
-75.4545664,45.4685778,321011783,1603919,St Mary Health Centre Pharmacy,2010 Trim Road,,Ottawa,K4A0G4,2333073
-75.4658002,45.4680429,321011873,18386,Shoppers Drug Mart #1254,1937 Portobello Boulevard,,Orleans,K4A4W9,2417249
-75.495709,45.4661891,321016974,9616711,Orleans Integrative Pharmacy,375 Des Epinette Avenue,,Orleans,K1E3E6,2436865
-75.4667554,45.46617,321016555,9277711,Portobello IDA Compounding Phy,1968 Portobello Boulevard,,Orleans,K4A4E7,2412529
-75.5442958,45.4642256,321013327,5021399,Jeanne D'Arc Medical Pharmacy,1887 St. Joseph Boulevard,,Orleans,K1C7J2,2448929
-75.5410498,45.4642147,321016015,8727112,Pharmasave Orleans Medical Phy,5929 Jeanne D'Arc Boulevard South,,Orleans,K1C6V8,2395553
-75.4860882,45.4616963,321014530,6830478,Innes Ideal Pharmacy,101-4473 Innes Road,,Olreans,K4A1A7,2298209
-75.4840571,45.4612443,321014709,7062475,Metro Pharmacy #563,4510 Innes Road,,Ottawa,K4A4C5,2449553
-75.5235959,45.4600485,321013906,5956557,Rexall #95,1615 Orleans Boulevard,,Orleans,K1C7E2,2421953
-75.5241258,45.4595939,321015467,8077895,Loblaw Pharmacy #4088,1619 Orleans Boulevard,,Gloucester,K1C7E2,2263297
-75.4883304,45.4591536,321015785,8462790,Avalon Compounding Pharmacy,1B-2026 Tenth Line Road,,Orleans,K4A4X4,2300689
-75.4955788,45.4590003,321015138,7609554,Best Care Pharmacy,4289 Innes Road,,Orleans,K1E0A8,2332561
-75.4963882,45.4587379,321011777,1584592,Orleans Pharmacy,4275 Innes Road,,Orleans,K1C1T1,2263233
-75.4943968,45.4566518,321015637,8289899,Loblaw Pharmacy 1071,4270 Innes Road,,Ottawa,K4A5E6,2316609
-75.5079824,45.4539775,321011496,1094997,Shoppers Drug Mart #1139,3940 Innes Road,,Orleans,K1W1K9,2275025
-75.5885767,45.4529169,321011713,1413517,The Medicine Shoppe,19-5303 Canotek Road,,Ottawa,K1J9M1,2377313
-75.4828914,45.4519515,321014580,6904914,Tenth Line Pharm&Compounding,C3-2288N Tenth Line Road,,Orleans,K4A0X4,2339345
-75.5979108,45.4516723,321016844,9537995,Shoppers Drug Mart #623,2339 Ogilvie Road,,Ottawa,K1J8M6,2399809
-75.4815069,45.4513565,321016767,9469835,Shoppers Drug Mart #1433,2301 Tenth Line Road,,Orleans,K4A3W6,2304177
-75.5084424,45.4513419,321015638,82911,Wal-Mart Pharmacy,3900 Innes Road,,Orleans,K1C1T1,2286129
-75.5871754,45.4494315,321015762,8431958,Michael Pharmacy,2200 Montreal Road,Unit B1,Gloucester,K1J6M5,2344817
-75.5359752,45.4488826,321015848,8534838,Forest Valley Pharmacy,1600 Forest Valley Drive,,Orleans,K1C6X7,2292401
-75.6301541,45.4457877,321013537,5355796,Shoppers Drug Mart #1556,East-876 Montreal Road,,Ottawa,K1K4L3,2280433
-75.6094739,45.4455496,321015494,8110037,Pharma Land,1740 Montreal Road,,Ottawa,K1J6N3,2335297
-75.5953871,45.445419,321012885,4239434,Ogilvie Square Pharmasave,1946 Montreal Road,,Ottawa,K1J6N2,2317425
-75.6365471,45.4450863,321014148,6267915,Rexall #8134,753 Montreal Road,,Ottawa,K1K0T1,2278385
-75.6372368,45.4447754,321011981,2151398,Pharmacie La Colombe Pharmacy,745B Montreal Road,,Ottawa,K1K0T1,2343761
-75.6702434,45.4433602,321014943,7363275,Beechwood Whole Health Pharm,222 Beechwood Avenue,,Ottawa,K1L8A7,2318305
-75.6434611,45.4427672,321015375,7961235,Pharmacie Medione Inc,103-595 Montreal Road,,Ottawa,K1K4L2,2403057
-75.6461594,45.4417718,321013123,46541,Shoppers Drug Mart #641,541 Montreal Road,,Ottawa,K1K0V1,2437985
-75.6449336,45.4410764,321012212,2757715,Guardian Hills Pharmacy,556 Montreal Road,,Ottawa,K1K0T9,2290321
-75.6780816,45.4389095,321013867,5894794,New Edinburg Pharmacy,5 Beechwood Avenue,,Ottawa,K1M1M2,2357905
-75.6551017,45.4387538,321012795,4081237,Vanier Pharmacy,101-355 Montreal Road,,Ottawa,K1L8H3,2411009
-75.6584891,45.4371373,321016182,8921553,Vanier Ideal Pharmacy,100-292 Montreal Road,,Vanier,K1L6B7,2369249
-75.6046378,45.4365624,321013667,5567317,Shoppers Drug Mart #637,2012 Ogilrie Road,,Gloucester,K1J7N9,2285601
-75.66025,45.4362826,321014960,7394517,Pharmacie Jean Coutu,262 Montreal Road,,Vanier,K1L6C3,2404529
-75.6034525,45.434933,321015570,8206997,Costco Pharmacy #1362,1405 Blair Towers Place,,Gloucester,K1J1A5,2332753
-75.1605806,45.4348415,321015918,8607956,Pharmacie Bourget Pharmacy,3 St. Pierre Street,,Bourget,K0A1E0,2408305
-76.357303,45.4347124,321016701,9394531,Arnprior Pharmacy,2-104 Elgin Street West,,Arnprior,K7S1N8,2408417
-75.6646403,45.4342705,321015668,8329873,Shoppers Drug Mart #1229,150 Montreal Road,,Ottawa,K1L8H2,2273137
-76.3550048,45.4339127,321012522,3480272,Shoppers Drug Mart #1306,55 Elgin Street West,,Arnprior,K7S1N6,2430609
-75.6687103,45.4335576,321015809,8494355,Respect Rx Pharmacy,45 Montreal Road,,Ottawa,K1L6E8,2267057
-76.3544938,45.4332076,321013718,5646535,Clancy's Drug Store (1986) Ltd,99 John Street North,,Arnprior,K7S2N4,2354833
-75.6101627,45.4325759,321013967,6038030,Rexall #1156,144-1980 Ogilvie Road,,Gloucester,K1J9L3,2415953
-75.6763716,45.4324643,321016568,9288353,Rideau Clinic Pharmacy,574 Rideau Street,,Ottawa,K1N8K6,2276929
-75.6777373,45.4323776,321016253,9007317,Rideau Compounding Pharmacy,541 Rideau Street,,Ottawa,K1N5Z7,2287665
-75.655331,45.4319967,321013029,4490517,Canadian Add. Treatm. Phcy. Lp,105-311 Mcarthur Avenue,,Vanier,K1L6P1,2286065
-75.6501878,45.4319109,321011727,1448990,Pharmacie La Paix Pharmacy,390 Mcarthur Av,,Ottawa,K1L6N6,2320209
-75.6477199,45.4318785,321013495,52944,Mcarthur Pharmacy,416 Mcarthur Avenue,,Ottawa,K1K1G6,2384753
-75.5654816,45.4318664,321015524,8146534,Queens Pharmacy Ltd,110 Bearbrook Road,,Ottawa,K1B5R2,2339601
-75.610815,45.4316023,321014617,6954218,Loblaw Pharmacy #1051,1980 Ogilvie Road,,Ottawa,K1J9L3,2290353
-75.610815,45.4316023,321012365,3130677,Wal-Mart Pharmacy #1158,171-1980 Ogilvie Road,,Gloucester,K1J9L3,2418017
-75.5626053,45.4311495,321015753,842315,Shoppers Drug Mart #634,2638 Innes Road,,Gloucester,K1B4Z5,2407537
-75.5672387,45.4310074,321014208,6355794,Blackburn Pharmacy,2575 Innes Road,,Gloucester,K1B3K1,2411825
-75.6813535,45.4307666,321015540,816996,Astley's Pharmasave,423 Rideau Street,,Ottawa,K1N5Y9,2412241
-75.621158,45.4307536,321015246,7773395,Whole Health Pharmacy Ogilvie,1150 Cadboro Road,,Gloucester,K1J7R1,2362049
-75.6924902,45.4302876,321016479,920775,Pharmacie Brisson Ltee,270 Dalhousie Street,,Ottawa,K1N7E4,2325729
-75.6383472,45.4302137,321016156,8894798,St. Laurent Pharmacy,1237 Donald Street,,Gloucester,K1J8W3,2294561
-75.6838977,45.4301608,321015890,8571495,Loblaw Pharmacy #1170,375 Rideau Street,,Ottawa,K1N5Y6,2336993
-75.6825411,45.429961,321014842,7228118,Rideau Pharmacy,390 Rideau Street,,Ottawa,K1N5Y8,2342721
-75.6408393,45.4297477,321013354,5069515,St. Laurent Medical Centre Pha,968 St. Laurent Boulevard,,Ottawa,K1K3B3,2364545
-75.664664,45.4294276,321012939,4327650,Drugstore Pharmacy #1014,100 Mcarthur Avenue,,Vanier,K1L6P9,2277697
-75.6847048,45.4288806,321016433,9169035,Shoppers Drug Mart #1243,322 Rideau Street,,Ottawa,K1N5Y5,2279089
-75.685196,45.4288395,321015516,8135118,Respect Rx Byward Market,306 Rideau Street,,Ottawa,K1N5Y5,2326081
-75.5048024,45.4281576,321014559,6870996,Navan Medical Pharmacy,3349 Navan Road,,Orleans,K1W0K7,2395665
-75.6398976,45.427749,321012370,3141077,We Care Pharmasave,1020 St Laurent Boulevard,Unit 4,Ottawa,K1K4S2,2259873
-75.6534758,45.427701,321013673,5575754,Donald St. Pharmacy,336 Donald Street,,Ottawa,K1K1M5,2423281
-75.6909629,45.4250143,321017209,9770198,Shoppers Drug Mart #631,50 Rideau Street,,Ottawa,K1N9J7,2446257
-76.3669361,45.4239754,321014120,6232276,Rexall #6947,22 Baskin Drive East,,Arnprior,K7S3G8,2428449
-76.3680938,45.4237257,321015090,7555790,Excellent Care Pharmacy,386 Daniel Street South,,Arnprior,K7S3G9,2270721
-75.426858,45.4222583,321016505,9235151,Pharmacie Medici Pharmacy,3435 Trim Road,Box 279,Navan,K4B1M8,2379825
-75.6803898,45.4217173,321014672,7019175,Pharmacie Campus Pharmacy,100 Marie Curie Drive,,Ottawa,K1N6N5,2425329
-75.6981917,45.4210089,321016217,8959638,Shoppers Drug Mart #953,110-111 Albert Street,,Ottawa,K1P1A5,2346561
-75.638961,45.4208454,321015500,8118155,Shoppers Drug Mart #621,1200 St Laurent Boulevard,,Ottawa,K1K3B8,2382609
-75.7023997,45.4202869,321013969,6042837,Rexall #1255,C102-240 Sparks Street,,Ottawa,K1A0G6,2326497
-75.6929413,45.4197155,321014511,6807752,Rexall Pharmacy,160 Elgin Street,,Ottawa,K2P2C4,2282209
-75.6301776,45.4195845,321016902,9573071,Silver Scripts,1317 Michael Street,,Ottawa,K1B3M9,2315425
-75.6081409,45.4183075,321016180,8920279,Pharmasave Cyrville Pharmacy,1675 Cyrville Road,,Ottawa,K1B5K1,2329169
-75.6992411,45.4181798,321013450,5207233,Shoppers Drug Mart #988,174 Bank Street,,Ottawa,K2P1W6,2283265
-75.6904104,45.4177053,321012841,4156610,White Cross Disp (Ottawa) Ltd,264 Elgin Street,,Ottawa,K2P1M2,2264977
