X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,ENGLISH_NAME,ADDRESS_LINE_1,ADDRESS_LINE_2,COMMUNITY,POSTAL_CODE,OBJECTID,FORMATTED_ADDRESS
-84.3085387,46.5232682,321012342,3087956,Central Drug Mart,8-701 Pine Street,,Sault Ste Marie,P6B3G2,2284273,,"701 Pine St #8, Sault Ste. Marie, ON P6B 3G2, Canada"
-80.9599375,46.5229605,321013633,5512910,Metro Pharmacy #539,900 Lasalle Boulevard,,Sudbury,P3A5W8,2299793,,"900 Lasalle Blvd, Sudbury, ON P3A 5W8, Canada"
-80.9627164,46.5226466,321014114,6221199,Rexall #6939,848 Lasalle Boulevard,,Sudbury,P3A1X5,2335089,,"848 Lasalle Blvd, Sudbury, ON P3A 1X5, Canada"
-80.9411417,46.5225196,321015194,7690956,Good Guys Pharmacy,1536A Lasalle Boulevard,,Sudbury,P3A1Y7,2357809,,"1536A Lasalle Blvd, Greater Sudbury, ON P3A 1Z7, Canada"
-80.9491293,46.5223668,321013785,5757834,Health Care Pharmacy,1276 Lasalle Boulevard,,Sudbury,P3A1Y8,2300993,,"1276 Lasalle Blvd, Greater Sudbury, ON P3A 1Y8, Canada"
-80.9539065,46.5222771,321016814,9522634,Remedy's Rx,103-1122 Lasalle Boulevard,,Sudbury,P3A1Y4,2446465,,"1122 Lasalle Blvd #103, Sudbury, ON P3A 1Y4, Canada"
-84.3160147,46.5218812,321011941,2031973,Group Health Centre Pharmacy,240 Mcnabb Street,,Sault Ste Marie,P6B1Y5,2301697,,"240 McNabb Street, Sault Ste. Marie, ON P6B 1Y5, Canada"
-80.9312656,46.5217975,321012796,4085714,Lasalle Clinic Pharmacy,1813 Lasalle Boulevard,,Sudbury,P3A2A3,2355537,,"1813 Lasalle Blvd, Greater Sudbury, ON P3A 2A3, Canada"
-84.2745848,46.5213912,321015223,7745238,Wellington Square Drug Mart,625 Trunk Road,,Sault Ste Marie,P6A3T1,2329841,,"625 Trunk Road, Sault Ste. Marie, ON P6A 3T1, Canada"
-80.9281359,46.5212979,321014762,7127753,Medisystem Pharmacy #6031,7-1899 Lasalle Boulevard,,Sudbury,P3A2A3,2432081,,"1899 Lasalle Blvd #7, Greater Sudbury, ON P3A 2A3, Canada"
-80.9434514,46.5208726,321013720,5650191,Vitaheal Pharmacy,1100 Barrydowne Road,,Sudbury,P3A3V3,2261073,,"1100 Barry Downe Rd, Greater Sudbury, ON P3A 3V3, Canada"
-80.9483024,46.5205905,321011485,107716,Wal-Mart Pharmacy,1349 Lasalle Boulevard,,Sudbury,P3A1Z2,2289697,,"1349 Lasalle Blvd, Sudbury, ON P3A 1Z3, Canada"
-80.9483024,46.5205905,321014524,6824751,Shoppers Drug Mart # 670,101-1349 Lasalle Boulevard,,Sudbury,P3A1Z2,2312369,,"1349 Lasalle Blvd #101, Sudbury, ON P3A 1Z3, Canada"
-80.9413276,46.5202676,321012011,2219879,Loblaw Pharmacy #2803,1485 Lasalle Boulevard,,Sudbury,P3A5H7,2316481,,"1485 Lasalle Blvd, Sudbury, ON P3A 5H7, Canada"
-84.2864765,46.5159168,321013563,5395798,Apothecarium Rasaiah's Pharmcy,341 Trunk Road,,Sault Ste Marie,P6A3S9,2301169,,"341 Trunk Rd, Sault Ste. Marie, ON P6A 3S9, Canada"
-84.3354933,46.5135976,321015711,8375117,Queenstown Drug Mart,302 Queen Street East,,Sault Ste Marie,P6A1Z1,2263617,,"302 Queen St E, Sault Ste. Marie, ON P6A 0E5, Canada"
-84.290996,46.5133591,321016316,9066636,Urban Square Drug Mart,197 Trunk Road,,Sault Ste Marie,P6A6X8,2408209,,"197 Trunk Rd, Sault Ste. Marie, ON P6A 3S5, Canada"
-84.2960488,46.5115962,321014002,6083472,Rexall,129 Trunk Road,,Sault Ste Marie,P6A3S4,2271601,,"129 Trunk Rd, Sault Ste. Marie, ON P6A 3S4, Canada"
-84.2974426,46.5110641,321015698,8362318,East End Pharmasave,150 Churchill Boulevard,,Sault Ste Marie,P6A3Z9,2310033,,"150 Churchill Blvd, Sault Ste. Marie, ON P6A 3Z9, Canada"
-84.2974426,46.5110641,321012801,4095339,Metro Pharmacy #545,150 Churchill Street,,Sault Ste Marie,P6A3Z9,2410289,,"Sault Ste. Marie, ON, Canada"
-84.3310047,46.5101512,321013033,4494032,Canadian Add. Treatm. Phcy. Lp,500 Queen Street East,,Sault Ste. Marie,P6A2A1,2277153,,"500 Queen Street East, Sault Ste. Marie, ON P6A 2A1, Canada"
-84.3255547,46.5090912,321016514,9240270,East Street Drug Mart,170 East Street,,Sault Ste Marie,P6A3C6,2276545,,"170 East Street, Sault Ste. Marie, ON P6A 3C6, Canada"
-80.9453451,46.5081056,321013995,6074311,Rexall,555 Barrydown Road,,Sudbury,P3A3T4,2335265,,"555 Barry Downe Rd, Greater Sudbury, ON P3A 3T4, Canada"
-84.3263196,46.5069319,321014642,6985676,Medicine Shoppe,102-765 Queen Street East,,Sault Ste Marie,P6A2A8,2281473,,"765 Queen St E #102, Sault Ste. Marie, ON P6A 2A8, Canada"
-80.9454381,46.5058778,321017110,9709390,Ourx Kingsway Pharmacy,4-1400 Kingsway,,Sudbury,P3B0A3,2276321,,"1400 Kingsway #4, Greater Sudbury, ON P3B 0A3, Canada"
-80.946251,46.5033348,321014239,6409317,Costco Pharmacy #257,1465 Kingsway,,Sudbury,P3B0A5,2358289,,"1465 Kingsway, Sudbury, ON P3B 2E7, Canada"
-81.0071554,46.5023495,321012402,3218850,Shaw's Pharmacy,401 Frood Road,,Sudbury,P3C4Z7,2341857,,"401 Frood Rd, Greater Sudbury, ON P3C 4Z7, Canada"
-80.9864635,46.5020596,321012332,3055017,Bradley Pharmacy Limited,430 Notre Dame Avenue,,Sudbury,P3C5K7,2423617,,"430 Notre Dame Ave, Sudbury, ON P3C 5K7, Canada"
-80.9605459,46.5016179,321011927,1982,Jonathan's Kingsway Pharmacy,1102 Kingsway,,Sudbury,P3B2E5,2433665,,"1102 Kingsway, Greater Sudbury, ON P3B 2E5, Canada"
-80.9635361,46.4992762,321016771,9478353,New Bancroft Pharmacy,893 Bancroft Drive,,Sudbury,P3B1P8,2372705,,"893 Bancroft Dr, Sudbury, ON P3B 1P8, Canada"
-80.9927275,46.4940746,321011961,20943,North Care Medical Pharmacy,275-40 Elm Street,,Sudbury,P3C1S8,2397745,,"Suite 275, 40 Elm St Unit 275, Greater Sudbury, ON P3C 1S8, Canada"
-80.8469047,46.4940353,321017124,9719753,Coniston Pharmacy,24 Amanda Street,Po Box 370,Coniston,P0M1M0,2424721,,"24 Amanda St, Coniston, ON P0M 1M0, Canada"
-80.9967321,46.4938553,321016097,8827594,Elgin Street Pharmacy,25 Elgin Street,,Sudbury,P3C5B3,2362577,,"25 Elgin St, Sudbury, ON P3C 5B3, Canada"
-80.9971124,46.4933929,321014374,6610517,Shoppers Drug Mart #1195,86 Elm Street,,Sudbury,P3C1T2,2281345,,"86 Elm St, Sudbury, ON P3C 1T2, Canada"
-80.9921097,46.4924477,321013124,4656438,Vitaheal Pharmacy,128 Cedar Street,,Sudbury,P3E1B4,2388129,,"128 Cedar St, Sudbury, ON P3E 1A7, Canada"
-80.9923467,46.4921187,321014173,6300111,Rexall #8182,117B Cedar Street,,Sudbury,P3E1A9,2286753,,"117b Cedar St, Greater Sudbury, ON P3E 1A9, Canada"
-80.9922115,46.4919065,321014833,7217558,Hsn Rx Cedar Street,127 Cedar Street,,Sudbury,P3E1B1,2336817,,"127 Cedar St, Sudbury, ON P3E 1B1, Canada"
-80.9512948,46.4913354,321011877,18625,Lakeside Pharmacy Inc,1485 Bancroft Drive,,Sudbury,P3B1R6,2278193,,"1485 Bancroft Dr, Greater Sudbury, ON P3B 1R5, Canada"
-81.0010992,46.4907092,321013304,4984994,Loblaw Pharmacy,82 Lorne Street,,Sudbury,P3C4N8,2275873,,"82 Lorne St, Sudbury, ON P3C 4N8, Canada"
-80.9353607,46.4902469,321014106,6209676,Rexall #6927,1975 Bancroft Drive,,Sudbury,P3B1T1,2435745,,"1975 Bancroft Dr, Sudbury, ON P3B 1T1, Canada"
-80.8469034,46.4893644,321017016,9651913,New Coniston Pharmacy,35 2nd Avenue,Po Box 29,Coniston,P0M1M0,2350353,,"Coniston, Greater Sudbury, ON P0M 1M0, Canada"
-81.0068839,46.4875251,321013473,5245790,Herman's IDA,240 Regent Street,,Sudbury,P3C4C5,2400881,,"240 Regent St, Greater Sudbury, ON P3C 4C5, Canada"
-81.0064492,46.4822056,321016252,9006470,Shoppers Drug Mart #1540,112-359 Riverside Drive,,Sudbury,P3E1H5,2258945,,"359 Riverside Dr #112, Sudbury, ON P3E 1H5, Canada"
-81.0175066,46.4779376,321015232,7754833,Seasons Pharmacy And Culinaria,815 Lorne Street,,Sudbury,P3C4R5,2374561,,"815 Lorne St, Greater Sudbury, ON P3C 4R5, Canada"
-81.0675862,46.4779349,321014839,7224933,Wilson Pharmacy,10 Serpentine Street,,Coppercliff,P0M1N0,2327217,,"10 Serpentine St, Copper Cliff, ON P0M 1N0, Canada"
-80.9966194,46.4679147,321013050,4531279,Hsnrx,41 Ramsey Lake Road,,Sudbury,P3E5J1,2377713,,"41 Ramsey Lake Rd, Sudbury, ON P3E 5J1, Canada"
-81.0302876,46.4639894,321017123,9717513,Carerx Sudbury,1-1351 G Kelly Lake Road,,Sudbury,P3E5P5,2407809,,"1351 G Kelly Lake Rd #1, Greater Sudbury, ON P3E 5P3, Canada"
-81.0065568,46.457025,321017249,9800076,Regent St. Pharmacy,1650 Regent Street,,Sudbury,P3E3Z6,2272209,,"1650 Regent St, Sudbury, ON P3E 3Z6, Canada"
-81.0019178,46.4541666,321015982,8692872,Pharmaright Pharmacy,1865E Paris Street,,Sudbury,P3E3C5,2286001,,"Paris St, Greater Sudbury, ON, Canada"
-81.0030762,46.4529132,321012999,4435276,Shoppers Drug Mart #1365,1935 Paris Street,,Sudbury,P3E3C6,2280273,,"1935 Paris St, Sudbury, ON P3E 3C6, Canada"
-81.006308,46.4524612,321013115,4637398,Food Basics Pharmacy #538,1875 Regent Street South,,Sudbury,P3E3Z7,2333985,,"1875 Regent St, Greater Sudbury, ON P3E 3Z7, Canada"
-81.0048806,46.4515262,321014096,6200595,Rexall #6915,2009 Long Lake Road,,Sudbury,P3E6C3,2385441,,"2009 Long Lake Rd, Sudbury, ON P3E 6C3, Canada"
-81.0048026,46.4513307,321016245,8995279,Shoppers Drug Mart #653,2015 Long Lake Road,,Sudbury,P3E4M8,2286097,,"2015 Long Lake Rd, Sudbury, ON P3E 4M8, Canada"
-80.9963286,46.4510754,321011595,125901,Thompson Pharmacy,12-2120 Regent Street,,Sudbury,P3E3Z9,2306337,,"2120 Regent St #12, Greater Sudbury, ON P3E 3Z9, Canada"
-81.0021614,46.4405539,321011913,1949832,Wal-Mart Pharmacy,2416 Long Lake Road,,Sudbury,P3E5H5,2265553,,"2416 Long Lake Rd, Sudbury, ON P3E 5H5, Canada"
-81.1461672,46.4371997,321015462,8071757,Lively Pharmacy,605 Main Street,,Lively,P3Y1M9,2393969,,"605 Main St, Lively, ON P3Y 1M9, Canada"
-80.9459771,46.4334841,321015906,8586434,Valley Prescription Centre Ltd,2-2956 Highway 69 North,,Val Caron,P3N1E3,2262321,,"2956 ON-69 #2, Sudbury, ON P3G 1B1, Canada"
-80.945971,46.4334834,321014124,6238154,Rexall #6950,3080 Highway 69 North,,Val Caron,P3N1N7,2425761,,"3080 ON-69, Sudbury, ON P3G 1B1, Canada"
-80.9459587,46.4334821,321014510,6807431,Val-Est Pharmacy,1-3179 Highway 69 North,,Val Caron,P3N1S5,2277937,,"3179 ON-69 #1, Sudbury, ON P3G 1B1, Canada"
-80.9033987,46.4325691,321016718,9413075,Shoppers Drug Mart #1181,5118 Highway 69 North,,Hanmer,P3P1B9,2331105,,"5118 ON-69, Greater Sudbury, ON P3P 1P7, Canada"
-80.9035648,46.4322738,321014534,6838997,Valley Plaza Pharmacy,5085 Highway 69 North Po Box 3040,,Hanmer,P3P1J6,2272577,,"5085 ON-69, Hanmer, ON P3P 1P9, Canada"
-80.9035648,46.4322738,321011459,1025991,Valley Plaza Phcy Pharmasave,5085 Highway 69 North,Hanmer Valley Shopping Centre,Hanmer,P3P1P7,2404273,,"5085 Old Hwy 69, Hanmer, ON P3P 1P7, Canada"
-80.903409,46.4322219,321012192,27232,Loblaw Pharmacy#4086,5200 Highway 69 North,,Hanmer,P3P1Z3,2265617,,"5200 ON-69, Hanmer, ON P3P 1Z3, Canada"
-81.1416461,46.4226948,321017131,9723819,Walden Family Drugstore,Regional Road 24,,Lively,P3Y1J1,2360753,,"Regional Rd 24, Greater Sudbury, ON, Canada"
-81.1420561,46.4211441,321014646,699079,Loblaw Pharmacy #4090,65 Regional Road 24,,Lively,P3Y1C3,2265601,,"65 Regional Rd 24, Lively, ON P3Y 1H3, Canada"
-80.1249028,46.4102196,321016751,9450195,Pharmacie Nipissing Pharmacy,26 Principale Street East,Po Box 130,Verner,P0H2M0,2446129,,"26 Principal St E, Verner, ON P0H 2M0, Canada"
-82.6497967,46.3867392,321014378,6617556,Shoppers Drug Mart #667,220 Ontario Avenue,,Elliot Lake,P5A1Y5,2314561,,"220 Ontario Ave, Elliot Lake, ON P5A 2K3, Canada"
-82.648673,46.3864762,321013589,54354,Freitag's Pharmacy,36 Prince Edward Walk,,Elliot Lake,P5A1Z8,2260865,,"36 Prince Edward Walk, Elliot Lake, ON P5A 1Z8, Canada"
-82.649416,46.3858089,321014104,6206358,Rexall #6926,31 Nova Scotia Walk,,Elliot Lake,P5A1Y9,2345361,,"31 Nova Scotia Walk, Elliot Lake, ON P5A 1Z9, Canada"
-82.6436469,46.38312,321015614,8257995,Angus Pharmacy,14 Brunswick Walk,,Elliot Lake,P5A2A8,2303249,,"14 Brunswick Walk, Elliot Lake, ON P5A 2A8, Canada"
-82.6337698,46.381128,321011490,1081554,Drugstore Pharmacy #4323,177 Highway 108 North,,Elliot Lake,P5A2S9,2275969,,"177 ON-108, Elliot Lake, ON P5A 2S9, Canada"
-82.65982,46.3807954,321014929,7336395,Elliot Lake Hlt.Ctr.Pharmach.,267 Hillside Drive,,Elliot Lake,P5A1N7,2328689,,"267 Hillside Dr S, Elliot Lake, ON P5A 1N7, Canada"
-79.9293442,46.366919,321012106,2499273,Pharmacie Aubin Pharmacy Ltd,220A King Street,,Sturgeon Falls,P2B1R9,2378737,,"220 King St, Sturgeon Falls, ON P2B 1R9, Canada"
-79.9291406,46.366562,321014436,6707156,Rx Drug Mart #5010,228 King Street,,Sturgeon Falls,P2B1R9,2340289,,"228 King St, Sturgeon Falls, ON P2B 1R9, Canada"
-79.9285947,46.3664499,321015548,8176074,Sturgeon Falls Life Care Pharm,77 Front Street,,Sturgeon Falls,P2B2H2,2298145,,"77 Front St, Sturgeon Falls, ON P2B 2G9, Canada"
-79.9085156,46.3660747,321014815,7193798,Loblaw Pharmacy #4230,12035 Highway #17,,Sturgeon Falls,P2B2S6,2313201,,
-79.9125122,46.365462,321012671,37908,Northern Lights Remedy's Rx,1-12006 Highway 17 East,,Sturgeon Falls,P2B3K8,2381985,,"12006 ON-17 #1, Sturgeon Falls, ON P2B 2S7, Canada"
-80.416233,46.3620476,321014509,6805834,Pharmacie St Charles Pharmacy,1 Kings Street East,,St Charles,P0M2W0,2266049,,"1 King St E, St.-Charles, ON P0M 0B2, Canada"
-79.499179,46.3355052,321014276,6463953,North Bay Regional Pharmacy,50 College Drive,Po Box 2500,North Bay,P1B5A4,2442641,,"50 College Dr, North Bay, ON P1B 5A4, Canada"
-79.4690554,46.3327881,321014980,7417878,Shopper's Drug Mart #1247,66 Josephine Street,,North Bay,P1B0A7,2270577,,"66 Josephine St, North Bay, ON P1B 0A7, Canada"
-79.465496,46.3321816,321012714,3900755,North Bay Guardian Pharmacy,1950 Algonquin Avenue,,North Bay,P1B4Z2,2387745,,"1950 Algonquin Ave, North Bay, ON P1B 4Z2, Canada"
-79.4649824,46.3283875,321013568,5399954,Northern Shores Pharmacy,10 Maplewood Avenue,,North Bay,P1B5H2,2269233,,"10 Maplewood Ave, North Bay, ON P1B 5H2, Canada"
-79.4665625,46.3265725,321013287,4965737,Dean's Pharmasave #747,1221 Algonquin Avenue,,North Bay,P1B4Y3,2344881,,"1221 Algonquin Ave, North Bay, ON P1B 4Y3, Canada"
-79.4323685,46.3227111,321015098,7562434,Robinson's Pharmasave,2547 Trout Lake Road,,North Bay,P1B7S8,2288129,,"2547 Trout Lake Rd, North Bay, ON P1B 7S8, Canada"
-78.7061015,46.318093,321016012,8724115,Mattawa Pharmacy,300 Main Street,Po Box 429,Mattawa,P0H1V0,2403841,,"Mattawa, ON P0H 1V0, Canada"
-79.4422384,46.3176317,321011846,1744615,Loblaw Pharmacy #4096,1 Laurentian Avenue,,North Bay,P1B9P2,2278305,,"1 Laurentian Ave, North Bay, ON P1B 2H3, Canada"
-79.4447754,46.3172028,321016818,9524115,Shoppers Drug Mart #665,2025 Cassells Street,,North Bay,P1B4E1,2274801,,"2025 Cassells St, North Bay, ON P1B 4E1, Canada"
-79.4406592,46.3146239,321011539,119017,Wal-Mart Pharmacy,1500 Fisher Street,,North Bay,P1B2H3,2341329,,"1500 Fisher St, North Bay, ON P1B, Canada"
-79.4624184,46.3113455,321013032,4493195,Canadian Add. Treatm. Phcy. Lp,456 Ferguson Street,,North Bay,P1B1X4,2321985,,"456 Ferguson St, North Bay, ON P1B 1X4, Canada"
-79.4478545,46.3110441,321013901,5948111,Rexall #34,1205 Fisher Street,,North Bay,P1B2H2,2287969,,"1205 Fisher St, North Bay, ON P1B 2H0, Canada"
-79.4649744,46.3109419,321016004,8716231,Medical Pharmacy,133 Main Street West,,North Bay,P1B2T6,2282193,,"133 Main St W, North Bay, ON P1B 2T6, Canada"
-79.464441,46.3106473,321014385,6623111,Harris Guardian Pharmacy,111 Main Street West,,North Bay,P1B2T6,2384497,,"111 Main St W, North Bay, ON P1B 2T6, Canada"
-79.4632813,46.3098951,321013820,5804757,North Bay Life Care Pharmacy,142 Main Street East,,North Bay,P1B1A8,2398001,,"142 Main St E, North Bay, ON P1B 1A8, Canada"
-79.4623661,46.3083251,321012429,3286358,Kalvin Brown Pharmasave,239 Main Street East,,North Bay,P1B1B2,2418945,,"239 Main St E, North Bay, ON P1B 1B2, Canada"
-83.7872255,46.3013494,321013204,4814151,Pharmasave Central Algoma Phcy,9242 Highway 17 East,,Bruce Mines,P0R1C0,2432353,,"9242 ON-17, Bruce Mines, ON P0R 1C0, Canada"
-79.4551363,46.294953,321013014,4460755,Phil's Lakeshore Pharmacy IDA,41 Lakeshore Drive,,North Bay,P1A2A1,2263361,,"41 Lakeshore Dr, North Bay, ON P1A 2A1, Canada"
-84.0351427,46.2933393,321012318,3020135,Mackay's Island Pharmacy,1186 Richards Street,,Richards Landing,P0R1J0,2356289,,"1186 Richards St, Richards Landing, ON P0R 1J0, Canada"
-79.448884,46.2838128,321011801,1635154,Shoppers Drug Mart #664,276 Lakeshore Drive,,North Bay,P1A2C2,2396705,,"276 Lakeshore Dr, North Bay, ON P1A 2C2, Canada"
-79.4457224,46.2790749,321012517,3473315,Metro Pharmacy #599,390 Lakeshore Drive,,North Bay,P1A2C7,2393553,,"390 Lakeshore Dr, North Bay, ON P1A 2C7, Canada"
-79.4433883,46.273218,321015349,7927112,Marshall Park Pharmacy,104-524 Lakeshore Drive,,North Bay,P1A2E4,2279217,,"Unit 104, 524 Lakeshore Dr #104, North Bay, ON P1A 2E4, Canada"
-81.7716441,46.2654322,321012892,4243599,Robinsons Pharmasave,119 Tudhope Street,,Espanola,P5E1S6,2308961,,"119 Tudhope St, Espanola, ON P5E 1S6, Canada"
-83.5568496,46.2556281,321016991,963176,Main Street Pharmacy,155 Main Street,,Thessalon,P0R1L0,2293857,,"155 Main St, Thessalon, ON P0R 1L0, Canada"
-81.7832549,46.2500683,321012387,3181719,Espanola Clinic Pharmacy,801 Mckinnon Drive,,Espanola,P5E1R4,2309057,,"801 McKinnon Dr, Espanola, ON P5E 1T2, Canada"
-81.7569914,46.2486488,321016798,9514830,Remedy's Rx,111-800 Centre Street,,Espanola,P5E1J3,2325361,,"800 Centre St #111, Espanola, ON P5E 1J3, Canada"
-81.7595938,46.2468879,321014785,716130,The Drugstore Pharmacy #4091,745 Centre Street,,Espanola,P5E1S8,2312801,,"745 Centre St, Espanola, ON P5E 1S8, Canada"
-79.1438849,46.2311429,321016288,9044839,Bonfield Pharmacy,105 Landon Street,,Bonfield,P0H1E0,2277969,,"105 Landon St, Bonfield, ON P0H 1E0, Canada"
-79.3655787,46.2232199,321012459,3336072,Callander IDA Pharmacy,93 Main Street North,Po Box 412,Callander,P0H1H0,2435969,,"93 Main St N, Callander, ON P0H 1H0, Canada"
-82.075821,46.2128433,321013193,4788135,Pharmasave,180 Sauble Street East,,Massey,P0P1P0,2326561,,"180 Sauble St E, Massey, ON P0P 1P0, Canada"
-79.2627628,46.2064221,321016487,9214673,East Ferris Pharmacy,1-649 Astorville Road,,Astorville,P0H1B0,2301393,,"649 Astorville Rd #1, Corbeil, ON P0H 1B0, Canada"
-82.9540768,46.1866249,321016319,9067797,Mitchell Pharmacy,27 Woodward Avenue,Po Box 1180,Blind River,P0R1B0,2281409,,"Blind River, ON, Canada"
-80.4314693,46.1346252,321012090,2427555,Pharmacie Noelville Pharmacy,20 St David North,,Noelville,P0M2W0,2372849,,"20 St David St N, Noëlville, ON P0M 2N0, Canada"
-80.62589,46.1061669,321015044,7497675,Pharmacie Alban Pharmacy,101-24 Delamere Road,Po Box 100,Alban,P0M1A0,2390929,,"24 Delamere Rd #101, Alban, ON P0M 1A0, Canada"
-77.4885402,46.1014853,321014394,6635796,Rx Drug Mart,11 Champlain Street,,Deep River,K0J1P0,2292129,,"11 Champlain St, Deep River, ON K0J 1P0, Canada"
-77.4886471,46.1005729,321015332,7900435,Deep River's Pharmacy,25 Champlain Street,,Deep River,K0J1P0,2287265,,"25 Champlain St, Deep River, ON K0J 1P0, Canada"
-77.4870557,46.09995,321012734,3942791,Cahoon's Pharmacy,95 Deep River Road,,Deep River,K0J1P0,2310097,,"95 Deep River Rd, Deep River, ON K0J 1P0, Canada"
-79.3605684,46.0811507,321013885,5929356,Powassan Drug Mart,496 Main Street,Po Box 88,Powassan,P0H1Z0,2295201,,"Powassan, ON P0H 1Z0, Canada"
-79.3611744,46.0807606,321012460,3338953,Clements IDA Pharmacy,497 Main Street,Po Box 177,Powassan,P0H1Z0,2378017,,"Powassan, ON P0H 1Z0, Canada"
-81.9226705,45.9778349,321014590,6932117,Little Current Guardian Pharm,41 Meredith Street East,,Little Current,P0P1K0,2399249,,"41 Meredith St E, Little Current, ON P0P 1K0, Canada"
-82.4646561,45.91725,321012852,4171915,Central Pharmacy,45 Meredith Street,,Gore Bay,P0P1H0,2340801,,"45 Meredith St, Gore Bay, ON P0P 1H0, Canada"
-82.464573,45.9169295,321017114,9711957,Robertson's Drug Store,39 Meredith Street,Po Box 344,Gore Bay,P0P1H0,2341441,,"39 Meredith St, Gore Bay, ON P0P 1H0, Canada"
-77.2821047,45.8989369,321013932,5994631,Rexall,1011 Victoria Street,,Petawawa,K8H2E2,2285041,,"1011 Victoria St, Petawawa, ON K8H 2A5, Canada"
-77.2819622,45.8976128,321013535,5353351,Mulvihill Drug Mart,3419 Petawawa Boulevard,,Petawawa,K8H1X4,2374689,,"3419 Petawawa Blvd, Petawawa, ON K8H 1X4, Canada"
-77.2636882,45.8904968,321012206,2753238,Shoppers Drug Mart #1252,25 Civic Centre Road,,Petawawa,K8H0B1,2369713,,"25 Civic Centre Rd, Petawawa, ON K8H 0B1, Canada"
-79.378011,45.8389905,321015710,8374476,South River Pharmacy,311 Highway 124,,South River,P0A1X0,2417857,,"311 Hwy 124, South River, ON P0A 1X0, Canada"
-77.1474275,45.8333957,321016403,9142858,Mulvihill Drug Mart,1231 Pembroke Street West,,Pembroke,K8A5R3,2286433,,"1231 Pembroke St W, Pembroke, ON K8A 5R3, Canada"
-77.1059395,45.8277878,321013536,5354314,Mulvihill Drug Mart,315 Pembroke Street East,,Pembroke,K8A3K2,2350737,,"315 Pembroke St E, Pembroke, ON K8A 3K2, Canada"
-77.109473,45.8274317,321013933,5994953,Rexall,215 Pembroke Street East,,Pembroke,K8A3J8,2438913,,"215 Pembroke St E, Pembroke, ON K8A 3J8, Canada"
-77.0917443,45.8269245,321012653,3747912,Shoppers Drug Mart #1331,811 Pembroke Street East,,Pembroke,K8A3M3,2436817,,"811 Pembroke St E, Pembroke, ON K8A 3M3, Canada"
-77.1156406,45.8256692,321013842,5845838,Rowan Drugs,115 Pembroke Street West,,Pembroke,K8A5M7,2356113,,"115 Pembroke St W, Pembroke, ON K8A 5M9, Canada"
-77.0844559,45.8208913,321014033,6116437,Rexall,1100 Pembroke Street East,,Pembroke,K8A6Y7,2368609,,"1100 Pembroke St E, Pembroke, ON K8A 6Y7, Canada"
-77.0794305,45.8197153,321012611,3668837,Wal-Mart Pharmacy,1108 Pembroke Street East,,Pembroke,K8A7R4,2261521,,"1108 Pembroke St E, Pembroke, ON K8A 8P7, Canada"
-77.1053889,45.813736,321014704,7053895,Mulvihill Drug Mart,201 Deacon Street,,Pembroke,K8A2J6,2349265,,"201 Deacon St, Pembroke, ON K8A 2J6, Canada"
-82.1575521,45.8109692,321015436,8046474,Sweetgrass Phcy & Compounding,5-404 Highway 551,Po Box 361,M'Chigeeng,P0P1G0,2415185,,"404 ON-551 #5, M'Chigeeng, ON P0P 0A2, Canada"
-81.7281275,45.7992575,321014794,7176931,Mnis IDA Pharmacy,2098E Wikwemikong Way,,Wikwemikong,P0P2J0,2390721,,"Wikwemikong Way, Wikwemikong, ON P0P, Canada"
-79.3897231,45.7713328,321012302,2996137,Sundridge Pharmacy,107 Main Street,,Sundridge,P0A1Z0,2354417,,"107 Main St, Sundridge, ON P0A 1Z0, Canada"
-81.8064638,45.7433703,321014605,6945238,Manitowaning Pharmacy,147 Arthur Street,,Manitowaning,P0P1N0,2417729,,"147 Arthur St, Manitowaning, ON P0P 1N0, Canada"
-76.8597802,45.7357976,321014902,7302359,Beach-West Pharmacy,1858 Beachburg Road,,Beachburg,K0J1C0,2427505,,"1858 Beachburg Rd, Beachburg, ON K0J 1C0, Canada"
-82.1678496,45.7315477,321014610,6950356,Mindemoya Medical Pharmacy,11 Yonge Street Box 167,,Mindemoya,P0P1S0,2264273,,"11 Yonge St, Mindemoya, ON P0P 1S0, Canada"
